t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
41.108,506040,2874400,0,3380440,3449708,61,5832704,69.13
41.208,573092,2874400,0,3447492,3449708,61,5832704,69.13
41.309,548852,2874400,0,3423252,3449708,61,5832704,69.13
41.409,504572,2874400,0,3378972,3449788,61,5832704,69.13
41.510,576368,2874400,0,3450768,3450768,61,5832704,69.13
41.610,548784,2874400,0,3423184,3450172,61,5832704,69.13
41.711,501332,2874400,0,3375732,3450428,61,5832704,65.48
41.812,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.315,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.423,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.536,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.643,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.752,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.863,577748,2874400,0,3452148,3452148,61,5832704,65.48
42.975,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.084,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.196,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.308,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.420,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.528,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.636,577748,2874400,0,3452148,3452148,61,5832704,65.48
43.744,577748,2874400,0,3452148,3452148,61,5832704,69.74
43.852,501332,2874400,0,3375732,3451624,61,5832704,69.74
43.953,572436,2874400,0,3446836,3451624,61,5832704,69.74
44.054,539912,2874400,0,3414312,3451624,61,5832704,69.74
44.155,501332,2874400,0,3375732,3451624,61,5832704,69.74
44.255,577656,2874400,0,3452056,3452056,61,5832704,69.74
44.356,531268,2874400,0,3405668,3451624,61,5832704,69.74
44.458,501332,2874400,0,3375732,3451624,61,5832704,69.74
44.559,575944,2874400,0,3450344,3451624,61,5832704,69.74
44.659,526640,2874400,0,3401040,3452376,61,5832704,69.74
44.760,578536,2874400,0,3452936,3452936,61,5832704,69.74
44.861,538628,2874400,0,3413028,3452376,61,5832704,69.74
44.961,502024,2874400,0,3376424,3452376,61,5832704,69.74
45.062,560712,2874400,0,3435112,3452376,61,5832704,69.74
45.163,511008,2874400,0,3385408,3452376,61,5832704,69.74
45.264,502024,2874400,0,3376424,3452376,61,5832704,69.74
45.364,565360,2874400,0,3439760,3452376,61,5832704,69.74
45.464,522080,2874400,0,3396480,3452932,61,5832704,69.74
45.565,502336,2874400,0,3376736,3453552,61,5832704,69.74
45.666,560180,2874400,0,3434580,3453552,61,5832704,65.08
45.766,514900,2874400,0,3389300,3454152,61,5832704,65.08
45.867,580816,2874400,0,3455216,3455216,61,5832704,65.08
45.968,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.069,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.169,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.270,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.371,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.471,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.572,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.672,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.773,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.873,580816,2874400,0,3455216,3455216,61,5832704,65.08
46.974,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.074,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.175,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.275,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.375,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.476,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.576,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.677,580816,2874400,0,3455216,3455216,61,5832704,65.08
47.777,580816,2874400,0,3455216,3455216,61,5832704,67.42
47.878,502024,2874400,0,3376424,3454536,61,5832704,67.42
47.978,561812,2874400,0,3436212,3454536,61,5832704,67.42
48.079,507712,2874400,0,3382112,3454536,61,5832704,67.42
48.179,579556,2874400,0,3453956,3454536,61,5832704,67.42
48.280,538104,2874400,0,3412504,3454536,61,5832704,67.42
48.381,580028,2874400,0,3454428,3454536,61,5832704,67.42
48.482,529824,2874400,0,3404224,3454536,61,5832704,67.42
48.583,502024,2874400,0,3376424,3454536,61,5832704,67.42
48.684,558316,2874400,0,3432716,3454536,61,5832704,67.42
48.784,502024,2874400,0,3376424,3455696,61,5832704,67.42
48.885,558236,2874400,0,3432636,3455696,61,5832704,67.42
48.985,502024,2874400,0,3376424,3455696,61,5832704,67.42
